uri,nome,cognome,patronimico,genere_inferito
https://florentiaillustrata.net/resource/person/Luigi_Arcangioli,Luigi,Arcangioli,Pietro,F
https://florentiaillustrata.net/resource/person/Luigi_Codacci,Luigi,Codacci,Angelo,F
https://florentiaillustrata.net/resource/person/Filippo_Buontempi,Filippo,Buontempi,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Tommaso_Gotti,Tommaso,Gotti,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Del_Soldato,Giuseppe,Del Soldato,Ferdinando,F
https://florentiaillustrata.net/resource/person/Angelo_Trinci,Angelo,Trinci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Gaetano_Baccani,Gaetano,Baccani,Carlo,F
https://florentiaillustrata.net/resource/person/Natale_Corsini,Natale,Corsini,Vincenzio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Paggetti,Giuseppe,Paggetti,Francesco,F
https://florentiaillustrata.net/resource/person/Tommaso_Papi,Tommaso,Papi,Matteo,F
https://florentiaillustrata.net/resource/person/Luigi_Fontani,Luigi,Fontani,Antonio,F
https://florentiaillustrata.net/resource/person/Antonio_Pratesi,Antonio,Pratesi,Giovanni Evangelista,F
https://florentiaillustrata.net/resource/person/Antonio_Perfetti,Antonio,Perfetti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Agnese_Ormanni,Agnese,Ormanni,Xaverio,F
https://florentiaillustrata.net/resource/person/Pietro_Sandrini,Pietro,Sandrini,Giuseppe Romolo,F
https://florentiaillustrata.net/resource/person/Orazio_Frescobaldi,Orazio,Frescobaldi,Lamberto,F
https://florentiaillustrata.net/resource/person/Domenico_Pagliai,Domenico,Pagliai,Ranieri,F
https://florentiaillustrata.net/resource/person/Gaetano_Gigli,Gaetano,Gigli,Liborio,F
https://florentiaillustrata.net/resource/person/Giuliano_Landi,Giuliano,Landi,Gaetano,F
https://florentiaillustrata.net/resource/person/Biagio_Petralli,Biagio,Petralli,Pietro,F
https://florentiaillustrata.net/resource/person/Giovanni_Carioni,Giovanni,Carioni,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Faberi,Giuseppe,Faberi,Andrea,F
https://florentiaillustrata.net/resource/person/Vincenzo_Mengozzi,Vincenzo,Mengozzi,Filippo,F
https://florentiaillustrata.net/resource/person/Lidia_Uccelli,Lidia,Uccelli,Antonio,F
https://florentiaillustrata.net/resource/person/Pietro_Mori,Pietro,Mori,Vincenzo,F
https://florentiaillustrata.net/resource/person/Benedetto_Gattai,Benedetto,Gattai,Ferdinando,F
https://florentiaillustrata.net/resource/person/Pasquale_Capineri,Pasquale,Capineri,Vincenzo,F
https://florentiaillustrata.net/resource/person/Antonio_Baldacci,Antonio,Baldacci,Pietro,F
https://florentiaillustrata.net/resource/person/Alba_Taci,Alba,Taci,Lorenzo,F
https://florentiaillustrata.net/resource/person/Carlo_Gerini,Carlo,Gerini,Giovanni,F
https://florentiaillustrata.net/resource/person/Andrea_Tendi,Andrea,Tendi,Sebastiano,F
https://florentiaillustrata.net/resource/person/Giuseppe_Zazzeri,Giuseppe,Zazzeri,Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Panzani,Giuseppe,Panzani,Antonio,F
https://florentiaillustrata.net/resource/person/Maddalena_Del_Racca,Maddalena,Del Racca,Vincenzo,F
https://florentiaillustrata.net/resource/person/Luisa_Vierucci,Luisa,Vierucci,Michele,F
https://florentiaillustrata.net/resource/person/Guglielmo_Balducci,Guglielmo,Balducci,Bernardo,F
https://florentiaillustrata.net/resource/person/Luigi_Formigli,Luigi,Formigli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Anna_Moutier,Anna,Moutier,Francesco,F
https://florentiaillustrata.net/resource/person/Giulia_Rilli_Orsini,Giulia,Rilli Orsini,Luigi,F
https://florentiaillustrata.net/resource/person/Ferdinando_Genella,Ferdinando,Genella,Pier Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Martini,Giuseppe,Martini,Dionisio,F
https://florentiaillustrata.net/resource/person/Alberto_Buzzegoli,Alberto,Buzzegoli,Ermanno,F
https://florentiaillustrata.net/resource/person/Alfonso_Rosai,Alfonso,Rosai,Andrea,F
https://florentiaillustrata.net/resource/person/Francesco_Casuccini,Francesco,Casuccini,Pietro,F
https://florentiaillustrata.net/resource/person/Assunta_Bellini,Assunta,Bellini,Luigi,F
https://florentiaillustrata.net/resource/person/Jacopo_Giovacchini,Jacopo,Giovacchini,Michele,F
https://florentiaillustrata.net/resource/person/Lorenzo_Fornaciai,Lorenzo,Fornaciai,Sebastiano,F
https://florentiaillustrata.net/resource/person/Alessandra_Marcantelli,Alessandra,Marcantelli,Carlo,F
https://florentiaillustrata.net/resource/person/Maddalena_Benedetti,Maddalena,Benedetti,,F
https://florentiaillustrata.net/resource/person/Andrea_Bellini,Andrea,Bellini,Luigi,F
https://florentiaillustrata.net/resource/person/Giuseppe_Guasconi,Giuseppe,Guasconi,Giovanni,F
https://florentiaillustrata.net/resource/person/Antonio_Maggio,Antonio,Maggio,Giuseppe,F
https://florentiaillustrata.net/resource/person/Benedetto_Gabbrielli,Benedetto,Gabbrielli,Antonio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Favi,Giuseppe,Favi,Giacinto Jacopo,F
https://florentiaillustrata.net/resource/person/Andrea_Bambi,Andrea,Bambi,Francesco,F
https://florentiaillustrata.net/resource/person/Filippo_Badossi,Filippo,Badossi,Ildebrando,F
https://florentiaillustrata.net/resource/person/Filippo_Donati,Filippo,Donati,Giuseppe,F
https://florentiaillustrata.net/resource/person/Sebastiano_Cantini,Sebastiano,Cantini,Giovan Domenico,F
https://florentiaillustrata.net/resource/person/Luigi_Corsagni,Luigi,Corsagni,Valentino,F
https://florentiaillustrata.net/resource/person/Antonio_Della_Stufa,Antonio,Della Stufa,Sigismondo,F
https://florentiaillustrata.net/resource/person/Filippo_Chiocchini,Filippo,Chiocchini,Pietro,F
https://florentiaillustrata.net/resource/person/Michele_Ceroti,Michele,Ceroti,Giovanni,F
https://florentiaillustrata.net/resource/person/Antonio_Guardi,Antonio,Guardi,Filippo,F
https://florentiaillustrata.net/resource/person/Maria_Clementina_Buzzichelli,Maria Clementina,Buzzichelli,Pietro,F
https://florentiaillustrata.net/resource/person/Francesco_Marcucci,Francesco,Marcucci,,F
https://florentiaillustrata.net/resource/person/Giuseppe_Lanfredi,Giuseppe,Lanfredi,Pietro,F
https://florentiaillustrata.net/resource/person/Giovanni_Maremmi,Giovanni,Maremmi,Filippo,F
https://florentiaillustrata.net/resource/person/Luisa_Palmieri,Luisa,Palmieri,Francesco,F
https://florentiaillustrata.net/resource/person/Carlo_Strozzi,Carlo,Strozzi,Alessandro,F
https://florentiaillustrata.net/resource/person/Tommaso_Magnani,Tommaso,Magnani,Gaspero,F
https://florentiaillustrata.net/resource/person/Gaetano_Buti,Gaetano,Buti,Stefano,F
https://florentiaillustrata.net/resource/person/Vincenzo_Ricci,Vincenzo,Ricci,Antonio,F
https://florentiaillustrata.net/resource/person/Gaetano_Lotti,Gaetano,Lotti,Giuseppe,F
https://florentiaillustrata.net/resource/person/Luisa_Fanciani,Luisa,Fanciani,Luca,F
https://florentiaillustrata.net/resource/person/Giuliano_Tosi,Giuliano,Tosi,Marco,F
https://florentiaillustrata.net/resource/person/Pietro_Nesi,Pietro,Nesi,Luigi,F
https://florentiaillustrata.net/resource/person/Andrea_Ciulli,Andrea,Ciulli,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giovanni_Del_Potestà,Giovanni,Del Potestà,Filippo,F
https://florentiaillustrata.net/resource/person/Ferdinando_Lorenzi,Ferdinando,Lorenzi,Carlo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Doveri,Giuseppe,Doveri,Ranieri,F
https://florentiaillustrata.net/resource/person/Giuseppe_Raffaelli,Giuseppe,Raffaelli,,F
https://florentiaillustrata.net/resource/person/Antonio_Romagnoli,Antonio,Romagnoli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Ferdinando_Salvi,Ferdinando,Salvi,Pietro,F
https://florentiaillustrata.net/resource/person/Lorenzo_Bartolini,Lorenzo,Bartolini,Liborio,F
https://florentiaillustrata.net/resource/person/Vincenzo_Carlini,Vincenzo,Carlini,Carlo,F
https://florentiaillustrata.net/resource/person/Luigi_Nutini,Luigi,Nutini,Antonio,F
https://florentiaillustrata.net/resource/person/Angelo_Bruschetti,Angelo,Bruschetti,,F
https://florentiaillustrata.net/resource/person/Gaetano_Rodriguez,Gaetano,Rodriguez,Luigi,F
https://florentiaillustrata.net/resource/person/Giuseppe_Rigatti,Giuseppe,Rigatti,Francesco,F
https://florentiaillustrata.net/resource/person/Francesco_Maria_Cioni,Francesco Maria,Cioni,Giuseppe,F
https://florentiaillustrata.net/resource/person/Filippo_Pasqui,Filippo,Pasqui,Francesco,F
https://florentiaillustrata.net/resource/person/Maria_Francesca_Dothel,Maria Francesca,Dothel,Niccolò,F
https://florentiaillustrata.net/resource/person/Pietro_Valle,Pietro,Valle,Francesco,F
https://florentiaillustrata.net/resource/person/Andrea_Grassi,Andrea,Grassi,Francesco,F
https://florentiaillustrata.net/resource/person/Gaetano_Tozzolli,Gaetano,Tozzolli,Matteo,F
https://florentiaillustrata.net/resource/person/Gaetano_Mazzinghi,Gaetano,Mazzinghi,Michelangiolo,F
https://florentiaillustrata.net/resource/person/Lorenzo_Buonaccorsi_Perini,Lorenzo,Buonaccorsi Perini,Andrea,F
https://florentiaillustrata.net/resource/person/Giuseppe_Del_Fede,Giuseppe,Del Fede,Carlo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Trentanove,Giuseppe,Trentanove,Giovanni,F
https://florentiaillustrata.net/resource/person/Pasquale_Serrati,Pasquale,Serrati,Pietro,F
https://florentiaillustrata.net/resource/person/Luigi_Balatresi,Luigi,Balatresi,Adriano,F
https://florentiaillustrata.net/resource/person/Giacomo_Bisenzio,Giacomo,Bisenzio,Giovanni,F
https://florentiaillustrata.net/resource/person/Marco_Lonzi,Marco,Lonzi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Bosi,Giuseppe,Bosi,Paolo,F
https://florentiaillustrata.net/resource/person/Girolamo_Pucci,Girolamo,Pucci,Angiolo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Miniati,Giuseppe,Miniati,Pietro,F
https://florentiaillustrata.net/resource/person/Carlo_Lenzi,Carlo,Lenzi,Domenico,F
https://florentiaillustrata.net/resource/person/Emilio_Mazzichi,Emilio,Mazzichi,,F
https://florentiaillustrata.net/resource/person/Jacopo_Martellucci,Jacopo,Martellucci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Tommaso_Lanfredini,Tommaso,Lanfredini,Pietro,F
https://florentiaillustrata.net/resource/person/Francesco_Scoti,Francesco,Scoti,Paolo,F
https://florentiaillustrata.net/resource/person/Maddalena_Foggini,Maddalena,Foggini,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giovanni_Moricci,Giovanni,Moricci,Benedetto,F
https://florentiaillustrata.net/resource/person/Giovanni_Bruscalupi,Giovanni,Bruscalupi,Francesco,F
https://florentiaillustrata.net/resource/person/Pasquale_Lemmi,Pasquale,Lemmi,Zanobi,F
https://florentiaillustrata.net/resource/person/Giovanni_Funch,Giovanni,Funch,Pietro,F
https://florentiaillustrata.net/resource/person/Luigi_Mariani,Luigi,Mariani,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Silli,Giuseppe,Silli,Gaetano,F
https://florentiaillustrata.net/resource/person/Luigi_Nocchi,Luigi,Nocchi,Gaetano,F
https://florentiaillustrata.net/resource/person/Rosa_Zuti,Rosa,Zuti,Emilio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Manetti,Giuseppe,Manetti,Domenico,F
https://florentiaillustrata.net/resource/person/Pietro_Giusti,Pietro,Giusti,Antonio,F
https://florentiaillustrata.net/resource/person/Pietro_Soldi,Pietro,Soldi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Catanzaro,Giuseppe,Catanzaro,Mariano,F
https://florentiaillustrata.net/resource/person/Antonio_Conti,Antonio,Conti,Giovanni,F
https://florentiaillustrata.net/resource/person/Giovanni_Ginori,Giovanni,Ginori,Francesco,F
https://florentiaillustrata.net/resource/person/Gaetano_Corzi,Gaetano,Corzi,Lorenzo,F
https://florentiaillustrata.net/resource/person/Cesare_Androet,Cesare,Androet,,F
https://florentiaillustrata.net/resource/person/Andrea_Burci,Andrea,Burci,Giuseppe,F
https://florentiaillustrata.net/resource/person/Ferdinando_Vannini,Ferdinando,Vannini,Domenico,F
https://florentiaillustrata.net/resource/person/Domenico_Silli,Domenico,Silli,Leopoldo,F
https://florentiaillustrata.net/resource/person/Guglielmo_Fontebuoni,Guglielmo,Fontebuoni,Angiolo,F
https://florentiaillustrata.net/resource/person/Domenico_Pinucci,Domenico,Pinucci,Vincenzo,F
https://florentiaillustrata.net/resource/person/Antonio_Fossi,Antonio,Fossi,Jacopo,F
https://florentiaillustrata.net/resource/person/Luigi_Minuti,Luigi,Minuti,Filippo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Guarchi,Giuseppe,Guarchi,Giovan Battista,F
https://florentiaillustrata.net/resource/person/Lorenzo_Fabbrini,Lorenzo,Fabbrini,Gaetano,F
https://florentiaillustrata.net/resource/person/Sebastiano_Fanciullacci,Sebastiano,Fanciullacci,Vincenzo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Poccianti,Giuseppe,Poccianti,Gaetano,F
https://florentiaillustrata.net/resource/person/Luigi_Parlanti,Luigi,Parlanti,Vincenzo,F
https://florentiaillustrata.net/resource/person/Pietro_Del_Pauta,Pietro,Del Pauta,Luigi,F
https://florentiaillustrata.net/resource/person/Alessandro_Corsi,Alessandro,Corsi,Gaetano,F
https://florentiaillustrata.net/resource/person/Gaetano_Bianchi,Gaetano,Bianchi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Giuseppe_Sartoni,Giuseppe,Sartoni,Cesare,F
https://florentiaillustrata.net/resource/person/Giovanni_Fanoi,Giovanni,Fanoi,Carlo,F
https://florentiaillustrata.net/resource/person/Marco_Masetti_da_Bagnano_de_Dainelli,Marco,Masetti da Bagnano de Dainelli,Giulio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Rossi,Giuseppe,Rossi,Giovanni,F
https://florentiaillustrata.net/resource/person/Giuseppe_Sandrucci,Giuseppe,Sandrucci,Severino,F
https://florentiaillustrata.net/resource/person/Luigi_Borgioli,Luigi,Borgioli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Vincenzo_Fontanelli,Vincenzo,Fontanelli,Bartolommeo,F
https://florentiaillustrata.net/resource/person/Pietro_Paganini,Pietro,Paganini,Francesco,F
https://florentiaillustrata.net/resource/person/Filippo_Gallizzioli,Filippo,Gallizzioli,Giuseppe,F
https://florentiaillustrata.net/resource/person/Antonio_Valenti,Antonio,Valenti,Gaetano,F
https://florentiaillustrata.net/resource/person/Giuseppe_Ruccellai,Giuseppe,Ruccellai,Giovan Pietro Orazio,F
https://florentiaillustrata.net/resource/person/Giuseppe_Menitoni,Giuseppe,Menitoni,Luigi,F
https://florentiaillustrata.net/resource/person/Filippo_Guarnieri,Filippo,Guarnieri,Natale,F
https://florentiaillustrata.net/resource/person/Luigi_Lemmi,Luigi,Lemmi,Francesco,F
https://florentiaillustrata.net/resource/person/Paolo_Andreini,Paolo,Andreini,Gaetano,F
https://florentiaillustrata.net/resource/person/Giuseppe_Falci,Giuseppe,Falci,Niccolò,F
https://florentiaillustrata.net/resource/person/Allegra_Perez,Allegra,Perez,Angiolo,F
https://florentiaillustrata.net/resource/person/Carlo_Lanfredi,Carlo,Lanfredi,Ermenegildo,F
https://florentiaillustrata.net/resource/person/Leonardo_Gelli,Leonardo,Gelli,Pietro,F
https://florentiaillustrata.net/resource/person/Carlo_Berretti,Carlo,Berretti,Luigi,F
https://florentiaillustrata.net/resource/person/Giuseppe_Mannuzzi,Giuseppe,Mannuzzi,,F
https://florentiaillustrata.net/resource/person/Luigi_Vivai,Luigi,Vivai,Cosimo Filippo,F
https://florentiaillustrata.net/resource/person/Teresa_Boccini,Teresa,Boccini,Francesco,F
https://florentiaillustrata.net/resource/person/Luigi_Del_Bello,Luigi,Del Bello,Carlo,F
https://florentiaillustrata.net/resource/person/Luigi_Piacenti,Luigi,Piacenti,Stefano,F
https://florentiaillustrata.net/resource/person/Matteo_Bessi,Matteo,Bessi,Paolo,F
https://florentiaillustrata.net/resource/person/Stefano_Berteau,Stefano,Berteau,Girolamo,F
https://florentiaillustrata.net/resource/person/Luigi_Piccini,Luigi,Piccini,Domenico,F
https://florentiaillustrata.net/resource/person/Francesco_Pratellesi,Francesco,Pratellesi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Teresa_Gherardini,Teresa,Gherardini,Giuseppe,F
https://florentiaillustrata.net/resource/person/Cesare_Corsi,Cesare,Corsi,Matteo,F
https://florentiaillustrata.net/resource/person/Giuseppe_Moro,Giuseppe,Moro,Tommaso,F
https://florentiaillustrata.net/resource/person/Giuseppe_Boccolieri,Giuseppe,Boccolieri,Antonio,F
https://florentiaillustrata.net/resource/person/Pietro_Ulivieri,Pietro,Ulivieri,Gaspero,F
https://florentiaillustrata.net/resource/person/Luigi_Comparini,Luigi,Comparini,Carlo,F
https://florentiaillustrata.net/resource/person/Stefano_Vietti,Stefano,Vietti,Francesco,F
https://florentiaillustrata.net/resource/person/Luigi_Sbrocchi,Luigi,Sbrocchi,Tommaso,F
https://florentiaillustrata.net/resource/person/Michele_Bartoli,Michele,Bartoli,Lorenzo,F
https://florentiaillustrata.net/resource/person/Francesco_Sforza,Francesco,Sforza,Sforza Maria,F
https://florentiaillustrata.net/resource/person/Lorenzo_Pozzolini,Lorenzo,Pozzolini,Ferdinando,F
https://florentiaillustrata.net/resource/person/Giuseppe_Romagnoli,Giuseppe,Romagnoli,Angiolo,F
https://florentiaillustrata.net/resource/person/Domenico_Querci,Domenico,Querci,Trofimo,F
https://florentiaillustrata.net/resource/person/Sebastiano_Bianchi,Sebastiano,Bianchi,Giuseppe,F
https://florentiaillustrata.net/resource/person/Carlo_Mugnaini,Carlo,Mugnaini,Niccolò,F
https://florentiaillustrata.net/resource/person/Elvira_Herman,Elvira,Herman,Ferdinando,F
https://florentiaillustrata.net/resource/person/Luigi_Bartolucci,Luigi,Bartolucci,Giovanni,F
https://florentiaillustrata.net/resource/person/Benedetto_Giannoni,Benedetto,Giannoni,,F
https://florentiaillustrata.net/resource/person/Eugenio_Giachetti,Eugenio,Giachetti,Giovanni,F
https://florentiaillustrata.net/resource/person/Giuseppe_Bernardi,Giuseppe,Bernardi,Benedetto,F
https://florentiaillustrata.net/resource/person/Giuseppe_Menini,Giuseppe,Menini,,F
https://florentiaillustrata.net/resource/person/Vincenzo_Chiostri,Vincenzo,Chiostri,Giovanni,F
https://florentiaillustrata.net/resource/person/Luigi_Ciantelli,Luigi,Ciantelli,Andrea,F
https://florentiaillustrata.net/resource/person/Carlo_Francini,Carlo,Francini,,F
https://florentiaillustrata.net/resource/person/Antonio_Codibò,Antonio,Codibò,Giuseppe,F
https://florentiaillustrata.net/resource/person/Francesco_Materassi,Francesco,Materassi,Stefano,F
